HoldPriorValue,TaxRollYr,TotalAssessedVal
38300,2006,38300
69000,2006,69000
52000,2006,52000
37100,2006,37100
48400,2006,48400
71000,2006,71000
20000,2006,20000
71400,2006,71400
36200,2006,36200
61600,2006,61600
45600,2006,45600
30500,2006,30500
79300,2006,79300
95800,2006,95800
57700,2006,57700
53450,2006,53450
38500,2006,38500
61000,2006,61000
18900,2006,18900
63800,2006,63800
80700,2006,80700
84900,2006,84900
76600,2006,76600
91200,2006,91200
65100,2006,65100
72700,2006,72700
74100,2006,74100
63700,2006,63700
63700,2006,63700
102000,2006,102000
93700,2006,93700
109500,2006,109500
3900,2006,3900
74000,2006,74000
6500,2006,6500
4000,2006,4000
1000,2006,1000
73600,2006,73600
80600,2006,80600
89400,2006,89400
75300,2006,75300
79800,2006,79800
73500,2006,73500
86400,2006,86400
25000,2006,25000
148000,2006,148000
117200,2006,117200
105800,2006,105800
87700,2006,87700
114000,2006,114000
144500,2006,144500
150500,2006,150500
80800,2006,80800
48400,2006,48400
76500,2006,76500
86000,2006,86000
63900,2006,63900
91400,2006,91400
42600,2006,42600
97000,2006,97000
89800,2006,89800
93300,2006,93300
82400,2006,82400
95100,2006,95100
97300,2006,97300
86900,2006,86900
86400,2006,86400
89700,2006,89700
93200,2006,93200
103600,2006,103600
78200,2006,78200
119700,2006,119700
79000,2006,79000
47300,2006,47300
78000,2006,78000
78000,2006,78000
102000,2006,102000
63700,2006,63700
91800,2006,91800
88600,2006,88600
92700,2006,92700
94800,2006,94800
89550,2006,89550
94200,2006,94200
113100,2006,113100
92800,2006,92800
94100,2006,94100
109900,2006,109900
92800,2006,92800
103900,2006,103900
56500,2006,56500
82500,2006,82500
51500,2006,51500
47000,2006,47000
46700,2006,46700
73500,2006,73500
31800,2006,31800
91200,2006,91200
74900,2006,74900
78500,2006,78500
74300,2006,74300
90800,2006,90800
85500,2006,85500
74000,2006,74000
12600,2006,12600
75900,2006,75900
82100,2006,82100
65200,2006,65200
43000,2006,43000
75000,2006,75000
72100,2006,72100
73600,2006,73600
69800,2006,69800
75000,2006,75000
76100,2006,76100
81000,2006,81000
93000,2006,93000
93400,2006,93400
80500,2006,80500
4636400,2006,4636400
115000,2006,115000
121500,2006,121500
117500,2006,117500
111300,2006,111300
115500,2006,115500
111000,2006,111000
117200,2006,117200
127500,2006,127500
130000,2006,130000
115300,2006,115300
121600,2006,121600
115000,2006,115000
116600,2006,116600
119800,2006,119800
121600,2006,121600
115000,2006,115000
109900,2006,109900
119500,2006,119500
115000,2006,115000
156000,2006,156000
113000,2006,113000
118100,2006,118100
121800,2006,121800
59200,2006,59200
46340,2006,46340
32700,2006,32700
31500,2006,31500
39900,2006,39900
36000,2006,36000
44800,2006,44800
49300,2006,49300
42300,2006,42300
46500,2006,46500
56900,2006,56900
48400,2006,48400
42770,2006,42770
50500,2006,50500
41050,2006,41050
54800,2006,54800
42800,2006,42800
47200,2006,47200
42300,2006,42300
46700,2006,46700
38200,2006,38200
4159,2006,4159
34700,2006,34700
14292,2006,14292
35300,2006,35300
14766,2006,14766
4290,2006,4290
5264,2006,5264
65600,2006,65600
79900,2006,79900
63900,2006,63900
98900,2006,98900
72000,2006,72000
38600,2006,38600
37600,2006,37600
53400,2006,53400
44700,2006,44700
54300,2006,54300
45700,2006,45700
37300,2006,37300
33200,2006,33200
38000,2006,38000
63700,2006,63700
72230,2006,72230
89500,2006,89500
61900,2006,61900
69100,2006,69100
5000,2006,5000
73900,2006,73900
62500,2006,62500
67400,2006,67400
60600,2006,60600
60300,2006,60300
87500,2006,87500
93000,2006,93000
86100,2006,86100
94500,2006,94500
93700,2006,93700
89300,2006,89300
88500,2006,88500
91200,2006,91200
95600,2006,95600
90000,2006,90000
92200,2006,92200
80600,2006,80600
84700,2006,84700
92500,2006,92500
91900,2006,91900
85400,2006,85400
95900,2006,95900
80000,2006,80000
90400,2006,90400
102500,2006,102500
81800,2006,81800
49000,2006,49000
41600,2006,41600
48900,2006,48900
47500,2006,47500
38000,2006,38000
27900,2006,27900
41100,2006,41100
43000,2006,43000
42000,2006,42000
38700,2006,38700
35800,2006,35800
43600,2006,43600
37300,2006,37300
55700,2006,55700
38100,2006,38100
36500,2006,36500
40600,2006,40600
50700,2006,50700
45200,2006,45200
37100,2006,37100
31400,2006,31400
44200,2006,44200
37800,2006,37800
34900,2006,34900
41600,2006,41600
55000,2006,55000
40000,2006,40000
80000,2006,80000
83000,2006,83000
58000,2006,58000
84100,2006,84100
82800,2006,82800
25500,2006,25500
87350,2006,87350
73800,2006,73800
72700,2006,72700
61600,2006,61600
75500,2006,75500
74200,2006,74200
63700,2006,63700
66200,2006,66200
74000,2006,74000
66100,2006,66100
67300,2006,67300
82700,2006,82700
12000,2006,12000
69400,2006,69400
68200,2006,68200
67340,2006,67340
80100,2006,80100
65600,2006,65600
70100,2006,70100
69500,2006,69500
60400,2006,60400
63400,2006,63400
95000,2006,95000
10000,2006,10000
66400,2006,66400
80300,2006,80300
90000,2006,90000
69500,2006,69500
80000,2006,80000
101700,2006,101700
74500,2006,74500
67400,2006,67400
71200,2006,71200
82400,2006,82400
73900,2006,73900
81300,2006,81300
92200,2006,92200
266100,2006,266100
77100,2006,77100
83000,2006,83000
82600,2006,82600
76600,2006,76600
83520,2006,83520
67700,2006,67700
80200,2006,80200
77900,2006,77900
60100,2006,60100
60900,2006,60900
64000,2006,64000
73400,2006,73400
68400,2006,68400
64500,2006,64500
71000,2006,71000
2000,2006,2000
63800,2006,63800
85500,2006,85500
86400,2006,86400
71100,2006,71100
65300,2006,65300
88000,2006,88000
70100,2006,70100
81650,2006,81650
72600,2006,72600
6000,2006,6000
76400,2006,76400
92000,2006,92000
88800,2006,88800
82800,2006,82800
94500,2006,94500
81300,2006,81300
88200,2006,88200
72700,2006,72700
86200,2006,86200
59900,2006,59900
92400,2006,92400
103100,2006,103100
118500,2006,118500
67400,2006,67400
74800,2006,74800
77300,2006,77300
72000,2006,72000
65200,2006,65200
70100,2006,70100
82600,2006,82600
74700,2006,74700
90500,2006,90500
95600,2006,95600
81500,2006,81500
76700,2006,76700
72600,2006,72600
72000,2006,72000
64600,2006,64600
86000,2006,86000
62000,2006,62000
72000,2006,72000
78800,2006,78800
71100,2006,71100
73400,2006,73400
63500,2006,63500
73700,2006,73700
68700,2006,68700
74700,2006,74700
61400,2006,61400
62900,2006,62900
62900,2006,62900
63750,2006,63750
78900,2006,78900
64200,2006,64200
80200,2006,80200
72600,2006,72600
67500,2006,67500
70300,2006,70300
106500,2006,106500
76300,2006,76300
72900,2006,72900
70100,2006,70100
78400,2006,78400
72200,2006,72200
66900,2006,66900
83400,2006,83400
90900,2006,90900
62900,2006,62900
117900,2006,117900
106000,2006,106000
109000,2006,109000
84300,2006,84300
105900,2006,105900
105700,2006,105700
99800,2006,99800
81200,2006,81200
87300,2006,87300
82500,2006,82500
21500,2006,21500
88100,2006,88100
64900,2006,64900
114100,2006,114100
24100,2006,24100
132400,2006,132400
138100,2006,138100
104500,2006,104500
59700,2006,59700
72700,2006,72700
156000,2006,156000
124600,2006,124600
183000,2006,183000
143000,2006,143000
215000,2006,215000
165900,2006,165900
149200,2006,149200
65700,2006,65700
68000,2006,68000
65700,2006,65700
64700,2006,64700
80500,2006,80500
90700,2006,90700
69200,2006,69200
76500,2006,76500
65600,2006,65600
65600,2006,65600
68200,2006,68200
63900,2006,63900
70800,2006,70800
89200,2006,89200
61400,2006,61400
75600,2006,75600
67800,2006,67800
77400,2006,77400
86500,2006,86500
76000,2006,76000
68100,2006,68100
68800,2006,68800
66000,2006,66000
67400,2006,67400
74700,2006,74700
66300,2006,66300
72900,2006,72900
69100,2006,69100
67200,2006,67200
68500,2006,68500
78400,2006,78400
79000,2006,79000
78200,2006,78200
75000,2006,75000
76800,2006,76800
89700,2006,89700
107500,2006,107500
95500,2006,95500
91500,2006,91500
74650,2006,74650
68500,2006,68500
70600,2006,70600
86700,2006,86700
64600,2006,64600
67200,2006,67200
69700,2006,69700
70200,2006,70200
69400,2006,69400
75900,2006,75900
74400,2006,74400
70100,2006,70100
70400,2006,70400
75600,2006,75600
75100,2006,75100
66500,2006,66500
68100,2006,68100
67200,2006,67200
76100,2006,76100
67300,2006,67300
73000,2006,73000
71000,2006,71000
65100,2006,65100
85900,2006,85900
92100,2006,92100
90600,2006,90600
90900,2006,90900
89200,2006,89200
2775000,2006,2775000
30000,2006,30000
118400,2006,118400
116600,2006,116600
114200,2006,114200
116600,2006,116600
127600,2006,127600
124600,2006,124600
119600,2006,119600
161700,2006,161700
113900,2006,113900
115900,2006,115900
152200,2006,152200
113900,2006,113900
117500,2006,117500
115000,2006,115000
119150,2006,119150
116500,2006,116500
110000,2006,110000
122300,2006,122300
110900,2006,110900
121900,2006,121900
114000,2006,114000
111300,2006,111300
122000,2006,122000
123100,2006,123100
116300,2006,116300
114600,2006,114600
119600,2006,119600
123300,2006,123300
154400,2006,154400
106600,2006,106600
114000,2006,114000
111300,2006,111300
106200,2006,106200
110000,2006,110000
111300,2006,111300
113200,2006,113200
110000,2006,110000
122600,2006,122600
116700,2006,116700
125000,2006,125000
120100,2006,120100
22400,2006,22400
90100,2006,90100
87200,2006,87200
500,2006,500
58700,2006,58700
54000,2006,54000
55000,2006,55000
400,2006,400
68000,2006,68000
54500,2006,54500
45800,2006,45800
22600,2006,22600
37600,2006,37600
40800,2006,40800
51100,2006,51100
36800,2006,36800
35800,2006,35800
37000,2006,37000
36200,2006,36200
34400,2006,34400
44500,2006,44500
33800,2006,33800
46400,2006,46400
38000,2006,38000
58600,2006,58600
58700,2006,58700
42700,2006,42700
75400,2006,75400
49800,2006,49800
58500,2006,58500
5000,2006,5000
91100,2006,91100
33000,2006,33000
72400,2006,72400
97700,2006,97700
117800,2006,117800
109000,2006,109000
109000,2006,109000
111000,2006,111000
108000,2006,108000
106000,2006,106000
108600,2006,108600
810000,2006,810000
40300,2006,40300
68800,2006,68800
69800,2006,69800
101300,2006,101300
83900,2006,83900
70700,2006,70700
85200,2006,85200
85000,2006,85000
97000,2006,97000
115400,2006,115400
85100,2006,85100
76000,2006,76000
5900,2006,5900
6124000,2006,6124000
85700,2006,85700
73400,2006,73400
71600,2006,71600
68200,2006,68200
69300,2006,69300
68500,2006,68500
70400,2006,70400
67600,2006,67600
66400,2006,66400
118100,2006,118100
117100,2006,117100
132000,2006,132000
100000,2006,100000
100800,2006,100800
62000,2006,62000
64300,2006,64300
69900,2006,69900
55000,2006,55000
95100,2006,95100
77500,2006,77500
87200,2006,87200
87000,2006,87000
88600,2006,88600
76200,2006,76200
76400,2006,76400
76700,2006,76700
75700,2006,75700
74500,2006,74500
65300,2006,65300
74300,2006,74300
76100,2006,76100
79300,2006,79300
79700,2006,79700
66300,2006,66300
65200,2006,65200
77300,2006,77300
73100,2006,73100
72400,2006,72400
63700,2006,63700
71800,2006,71800
1300000,2006,1300000
600000,2006,600000
49100,2006,49100
37900,2006,37900
71400,2006,71400
60800,2006,60800
44100,2006,44100
44500,2006,44500
52400,2006,52400
115400,2006,115400
103100,2006,103100
107300,2006,107300
103324,2006,103324
111300,2006,111300
110300,2006,110300
103475,2006,103475
105000,2006,105000
110900,2006,110900
119800,2006,119800
143300,2006,143300
105000,2006,105000
121300,2006,121300
116700,2006,116700
100000,2006,100000
111500,2006,111500
115300,2006,115300
130000,2006,130000
108900,2006,108900
121600,2006,121600
113400,2006,113400
112800,2006,112800
8000,2006,8000
40500,2006,40500
52800,2006,52800
93500,2006,93500
102600,2006,102600
103400,2006,103400
99700,2006,99700
100000,2006,100000
94600,2006,94600
65000,2006,65000
158100,2006,158100
88500,2006,88500
114200,2006,114200
106700,2006,106700
103300,2006,103300
112400,2006,112400
106500,2006,106500
112000,2006,112000
124600,2006,124600
106500,2006,106500
103300,2006,103300
109500,2006,109500
136300,2006,136300
152300,2006,152300
157500,2006,157500
108500,2006,108500
107500,2006,107500
105761,2006,105761
110300,2006,110300
110200,2006,110200
110649,2006,110649
110300,2006,110300
105000,2006,105000
100165,2006,100165
100635,2006,100635
111684,2006,111684
109959,2006,109959
106467,2006,106467
100500,2006,100500
99900,2006,99900
110150,2006,110150
114800,2006,114800
115247,2006,115247
115800,2006,115800
116000,2006,116000
118200,2006,118200
122500,2006,122500
220900,2006,220900
116649,2006,116649
121653,2006,121653
122400,2006,122400
115700,2006,115700
116189,2006,116189
106200,2006,106200
115000,2006,115000
124600,2006,124600
124600,2006,124600
124000,2006,124000
116315,2006,116315
118000,2006,118000
133100,2006,133100
119300,2006,119300
112814,2006,112814
124080,2006,124080
118100,2006,118100
111660,2006,111660
116650,2006,116650
121600,2006,121600
123300,2006,123300
109400,2006,109400
116600,2006,116600
109494,2006,109494
108300,2006,108300
108800,2006,108800
104900,2006,104900
101700,2006,101700
116900,2006,116900
102800,2006,102800
112600,2006,112600
121900,2006,121900
103100,2006,103100
113650,2006,113650
116700,2006,116700
115400,2006,115400
115900,2006,115900
223500,2006,223500
145500,2006,145500
83500,2006,83500
80000,2006,80000
98100,2006,98100
93000,2006,93000
64100,2006,64100
66000,2006,66000
132500,2006,132500
79600,2006,79600
110900,2006,110900
109800,2006,100000
136200,2006,136200
92400,2006,92400
50600,2006,50600
142200,2006,142200
117500,2006,117500
33300,2006,33300
135000,2006,135000
126750,2006,126750
145200,2006,145200
118000,2006,118000
109300,2006,109300
113400,2006,113400
88800,2006,88800
91800,2006,91800
93900,2006,93900
109300,2006,109300
110200,2006,110200
99000,2006,99000
121900,2006,121900
109900,2006,109900
129000,2006,129000
100000,2006,100000
103000,2006,103000
104800,2006,104800
104900,2006,104900
115500,2006,115500
123500,2006,123500
109100,2006,109100
112200,2006,112200
97600,2006,97600
111300,2006,111300
113200,2006,113200
15000,2006,15000
110338,2006,110338
108932,2006,108932
134600,2006,134600
58400,2006,58400
143000,2006,143000
49400,2006,49400
44000,2006,44000
72000,2006,72000
67850,2006,67850
35000,2006,35000
57500,2006,57500
45000,2006,45000
63900,2006,63900
56300,2006,56300
124604,2006,119600
111580,2006,111580
116500,2006,116500
78300,2006,78300
50500,2006,50500
74860,2006,74860
61100,2006,61100
90000,2006,90000
101000,2006,101000
35000,2006,35000
112500,2006,112500
109800,2006,109800
133300,2006,133300
141400,2006,141400
109500,2006,109500
116800,2006,116800
128600,2006,128600
351700,2006,351700
49200,2006,49200
69300,2006,69300
68400,2006,68400
61700,2006,61700
144700,2006,144700
119300,2006,119300
117300,2006,117300
120000,2006,120000
61300,2006,61300
111000,2006,111000
116000,2006,116000
53300,2006,53300
52200,2006,52200
58500,2006,58500
51200,2006,51200
53550,2006,53550
41400,2006,41400
74000,2006,74000
58400,2006,58400
45500,2006,45500
70700,2006,70700
807800,2006,807800
3400,2006,3400
7750000,2006,7750000
750000,2006,750000
2000,2006,2000
65500,2006,65500
105000,2006,105000
82500,2006,82500
89200,2006,89200
86200,2006,86200
72900,2006,72900
110000,2006,110000
42000,2006,42000
42000,2006,42000
22500,2006,22500
22500,2006,22500
42000,2006,42000
31900,2006,31900
30000,2006,30000
10000,2006,10000
71500,2006,71500
68000,2006,68000
70700,2006,70700
70000,2006,70000
47400,2006,47400
123700,2006,123700
1312900,2006,1312900
57000,2006,57000
1250000,2006,1250000
1250000,2006,1200000
208300,2006,208300
11500,2006,11500
1215000,2006,1215000
1300000,2006,1300000
840000,2006,840000
22000,2006,22000
84700,2006,84700
47900,2006,47900
180000,2006,180000
200800,2006,200800
231200,2006,231200
2300000,2006,2300000
4900000,2006,4900000
136900,2006,136900
32000,2006,32000
35500,2006,35500
50800,2006,50800
49200,2006,49200
49200,2006,49200
32000,2006,32000
261000,2006,261000
25000,2006,25000
575000,2006,575000
900000,2006,900000
175000,2006,175000
1620000,2006,1620000
85000,2006,85000
28000,2006,28000
28000,2006,28000
28000,2006,28000
28000,2006,28000
28750,2006,28750
28000,2006,28000
31500,2006,31500
31500,2006,31500
31500,2006,31500
31500,2006,31500
31500,2006,31500
28000,2006,28000
31000,2006,31000
31000,2006,31000
28000,2006,28000
28000,2006,28000
28000,2006,28000
31500,2006,31500
31000,2006,31000
31000,2006,31000
28000,2006,28000
31000,2006,31000
29030,2006,29030
31500,2006,31500
31000,2006,31000
31000,2006,31000
31000,2006,31000
29140,2006,29140
28000,2006,28000
28000,2006,28000
31000,2006,31000
31000,2006,31000
28000,2006,28000
31000,2006,31000
28000,2006,28000
30500,2006,30500
28000,2006,28000
31500,2006,31500
30900,2006,30900
28000,2006,28000
29200,2006,29200
28000,2006,28000
31000,2006,31000
28000,2006,28000
31000,2006,31000
28000,2006,28000
28000,2006,28000
31500,2006,31500
31000,2006,31000
30800,2006,30800
31000,2006,31000
28000,2006,28000
30300,2006,30300
28000,2006,28000
28000,2006,28000
28000,2006,28000
29000,2006,29000
31500,2006,31500
28000,2006,28000
31500,2006,31500
28000,2006,28000
31000,2006,31000
31500,2006,31500
31000,2006,31000
28000,2006,28000
31000,2006,31000
28000,2006,28000
31000,2006,31000
28000,2006,28000
28000,2006,28000
31500,2006,31500
31000,2006,31000
31000,2006,31000
28000,2006,28000
30000,2006,30000
31000,2006,31000
31000,2006,31000
30500,2006,30500
28000,2006,28000
28000,2006,28000
28000,2006,28000
28000,2006,28000
29150,2006,29150
30000,2006,30000
31500,2006,31500
31000,2006,31000
31000,2006,31000
31500,2006,31500
31000,2006,31000
31000,2006,31000
30800,2006,30800
28000,2006,28000
28000,2006,28000
1000,2006,1000
759511,2006,759511
1505,2006,1505
262148,2006,262148
1811,2006,1811
790569,2006,790569
59381,2006,59381
1675,2006,1675
7571,2006,7571
2033,2006,2033
1678,2006,1678
3566,2006,3566
25662,2006,25662
2089,2006,2089
91848,2006,91848
55190,2006,55190
13760,2006,13760
12920,2006,12920
24000,2006,24000
6000,2006,6000
21000,2006,21000
2600,2006,2600
109100,2006,109100
110000,2006,110000
7700,2006,7700
3500,2006,3500
6600,2006,6600
8000,2006,8000
3200,2006,3200
13000,2006,13000
25000,2006,25000
5000,2006,5000
116000,2006,116000
8000,2006,8000
6800,2006,6800
7800,2006,7800
11600,2006,11600
2600,2006,2600
59300,2006,59300
1300,2006,1300
5000,2006,5000
22600,2006,22600
15000,2006,15000
6000,2006,6000
65000,2006,65000
108900,2006,108900
5200,2006,5200
45100,2006,45100
1550000,2006,1550000
228000,2006,228000
228000,2006,228000
78000,2006,78000
53000,2006,53000
108900,2006,108900
45000,2006,45000
45000,2006,45000
45000,2006,45000
45000,2006,45000
45000,2006,45000
47000,2006,47000
47500,2006,47500
50000,2006,50000
48000,2006,48000
47000,2006,47000
54400,2006,54400
54400,2006,54400
54400,2006,54400
54400,2006,54400
54400,2006,54400
47000,2006,47000
44000,2006,44000
47000,2006,47000
